날짜,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2020-04-12,59.823,65.23,73.416,96.849,120.407,105.016,124.295,137.824,136.143,151.046,139.667,143.602,143.565,133.542,142.74,142.132,141.853,160.555,115.932,142.945,127.427,138.418,188.935,171.287
2020-04-13,132.439,131.701,122.57,97.309,91.372,78.303,107.765,155.532,133.808,196.659,197.201,130.716,106.585,118.796,139.521,189.074,233.492,221.22,183.781,149.397,96.205,81.887,99.914,120.711
2020-04-14,98.773,88.043,60.501,41.482,45.381,35.196,31.211,24.927,18.14,17.132,21.214,21.192,17.908,14.078,12.759,13.353,7.67,5.562,4.31,3.339,1.813,1.42,4.392,5.657
2020-04-15,1.476,2.12,2.574,1.425,9.511,7.528,1.875,1.677,1.084,1.089,1.482,6.452,3.956,3.246,4.728,3.479,1.487,2.472,1.801,1.35,3.506,7.475,12.099,10.267
2020-04-16,6.726,3.357,2.394,3.437,3.116,1.718,2.73,1.504,0.873,1.14,4.751,22.089,37.827,36.589,30.121,47.274,72.24,94.532,78.391,80.5,86.979,81.938,79.466,95.86
2020-04-17,118.565,123.425,117.68,130.397,146.362,159.234,103.609,76.103,107.142,147.88,128.078,129.304,102.008,71.564,109.321,93.829,59.336,90.761,105.119,118.721,108.574,92.274,81.732,55.104
2020-04-18,48.753,49.309,71.525,105.867,85.813,91.671,88,139.934,146.576,122.87,81.758,73.635,53.357,53.69,75.851,90.81,100.68,78.641,65.687,60.979,43.969,13.272,1.521,1.294
2020-04-19,1.6,7.936,27.192,40.775,47.759,82.228,74.912,69.473,94.664,131.366,167.06,187.573,171.833,155.12,166.708,133.72,115.028,86.77,54.746,36.928,47.632,70.634,137.53,148.863
2020-04-20,153.304,137.609,132.554,156.655,112.587,106.552,106.763,114.801,77.238,51.639,45.257,62.437,71.499,57.638,58.113,55.299,73.55,82.308,115.693,166.003,199.208,220.084,204.171,200.721
2020-04-21,149.169,120.039,124.471,66.928,107.703,159.804,123.752,121.781,112.26,157.529,185.373,114.557,53.231,60.934,82.431,111.818,171.615,202.59,188.027,174.035,150.955,133.549,109.102,109.672
2020-04-22,91.743,77.55,76.331,61.109,61.387,73.057,115.34,133.237,142.61,130.767,100.993,67.08,44.681,46.285,65.35,100.624,177.975,214.853,208.51,209.459,204.082,193.122,175.919,155.828
2020-04-23,175.467,183.27,174.253,139.415,90.654,107.024,141.034,160.591,179.601,194.256,166.172,130.082,72.281,55.269,59.344,87.999,151.78,166.997,153.515,137.841,155.469,141.367,124.808,122.557
2020-04-24,84.757,57.574,70.557,52.031,59.939,75.381,68.287,52.976,53.195,44,35.771,40.524,43.391,48.278,56.726,89.671,88.577,65.632,38.749,30.168,19.779,26.065,28.34,53.243
2020-04-25,58.845,70.179,93.239,102.567,142.859,145.932,160.572,164.303,144.184,76.336,49.817,22.291,12.752,12.982,21.841,59.912,107.172,152.059,134.541,118.572,105.36,114.473,89.005,62.113
2020-04-26,29.017,29.321,41.559,57.626,94.012,130.123,134.708,139.105,112.597,65.82,39.569,19.915,6.46,4.031,4.266,12.31,15.435,19.234,23.894,25.679,38.225,46.772,43.089,34.801
2020-04-27,47.241,90.907,84.9,55.796,43.159,35.79,26.839,22.911,35.175,36.291,45.227,51.955,46.983,53.988,53.023,61.715,54.021,37.995,34.868,44.336,62.831,72.187,64.002,54.478
2020-04-28,50.153,64.346,74.099,86.131,95.183,84.587,64.652,36.297,39.945,49.048,37.262,23.919,16.184,15.677,16.473,17.059,23.964,20.898,13.949,15.612,20.727,27.782,31.297,32.209
2020-04-29,30.608,21.987,15.692,20.742,19.763,17.729,5.195,1.007,0.987,1.944,3.696,9.104,15.736,22.005,26.43,38.043,41.549,35.272,27.108,34.329,61.906,72.482,83.575,92.499
2020-04-30,91.818,75.625,63.704,69.059,63.656,50.544,43.099,61.315,78.43,89.623,91.761,59.882,42.702,50.343,93.936,119.069,127.867,122.414,126.907,137.253,148.115,148.275,140.488,140.405
2020-05-01,133.149,130.499,126.829,102.131,99.723,109.887,115.64,103.799,105.397,108.556,117.611,117.318,109.267,99.081,103.137,116.591,76.513,42.834,38.573,35.569,39.934,71.557,76.833,85.273
2020-05-02,94.931,89.536,82.766,76.674,51.281,53.963,56.589,46.376,37.662,43.417,71.32,82.935,78.071,74.004,106.104,85.193,81.849,95.048,95.909,88.249,92.407,105.102,70.526,61.43
2020-05-03,87.768,120.783,136.666,135.52,127.295,101.578,108.869,108.882,97.217,52.727,32.024,8.383,11.273,16.702,10.12,6.159,4.149,3.182,0.945,0.562,5.539,9.173,3.934,4.64
2020-05-04,9.698,17.379,20.643,10.862,43.658,34.377,26.065,55.853,41.652,74.271,111.756,56.577,15.236,35.329,58.48,54.198,63.865,86.196,114.935,123.091,112.003,56.358,54.845,28.46
2020-05-05,9.372,10.176,3.277,3.543,7.351,2.363,5.917,3.369,5.43,11.469,25.067,34.957,33.272,45.752,22.843,19.93,31.103,29.174,29.918,31.435,18.793,16.998,21.519,43.956
2020-05-06,21.177,11.754,4.802,6.01,15.365,13.353,39.281,67.499,53.38,43.828,66.551,80.605,83.198,87.491,87.561,90.041,49.471,36.992,29.909,14.1,19.133,32.883,43.77,54.58
2020-05-07,47.358,44.696,61.455,64.952,75.165,86.355,73.184,87.877,90.137,110.312,111.367,80.395,61.066,47.327,48.624,86.168,77.408,85.058,73.745,66.9,69.409,61.183,65.231,52.495
2020-05-08,26.515,30.952,30.387,38.024,31.356,32.988,31.601,42.624,81.027,103.273,102.789,118.762,115.157,105.365,101.894,161.756,197.446,181.299,205.707,186.71,181.052,174.85,182.801,161.265
2020-05-09,179.905,198.529,171.827,155.352,136.605,145.39,155.994,162.183,138.242,159.687,174.254,162.688,95.929,47.428,27.829,32.784,40.96,29.268,25.329,16.22,34.082,50.968,47.829,45.35
2020-05-10,45.082,65.377,76.867,60.847,42.117,31.348,42.671,50.661,60.938,84.059,104.614,87.148,58.136,64.463,98.347,104.975,108.461,120.977,103.616,97.348,57.267,60.383,74.698,92.062
2020-05-11,98.539,112.58,83.783,69.173,67.533,60.033,52.133,40.144,35.636,43.363,30.817,14.514,17.953,21.98,14.577,6.805,3.956,3.727,2.418,2.752,11.167,23.645,26.395,25.884
2020-05-12,33.98,64.287,89.176,41.814,48.815,71.128,51.022,50.265,21.158,33.791,54.498,49.601,54.783,79.391,88.771,97.221,109.588,115.446,124.937,147.58,150.842,137.471,156.027,142.32
2020-05-13,134.277,116.441,118.456,105.12,89.305,69.429,44.048,21.07,17.945,11.325,3.883,1.978,8.969,30.998,36.779,25.439,14.638,5.166,1.311,0.479,1.103,0.577,0.986,0.824
2020-05-14,1.336,1.143,1.258,4.495,2.637,9.703,16.924,6.899,4.738,10.292,37.88,64.256,86.537,108.442,104.334,119.784,126.876,118.169,97.146,91.797,125.181,132.768,124.071,142.589
2020-05-15,142.351,93.802,90.97,115.33,124.396,156.525,204.138,187.186,122.67,90.478,108.947,107.921,104.683,97.703,95.391,77.353,34.027,16.897,6.542,1.232,2.167,3.773,5.039,3.209
2020-05-16,8.981,9.457,8.562,6.484,3.626,1.036,3.093,1.709,3.391,3.585,4.191,13.681,17.753,8.599,2.907,3.55,2.958,13.03,13.222,3.351,1.894,1.051,1.223,0.945
2020-05-17,0.918,1.276,2.521,1.538,0.958,1.385,4.075,1.844,8.591,24.614,9.444,2.624,3.05,8.185,13.929,18.681,22.294,19.159,10.673,21.603,24.929,21.79,31.304,36.593
2020-05-18,35.923,50.439,42.886,32.98,26.401,16.905,19.625,23.939,26.999,6.535,8.378,25.138,26.21,88.504,132.373,92.462,45.333,64.531,71.401,123.931,203.292,207.129,200.088,144.896
2020-05-19,107.783,115.803,133.096,121.114,76.78,59.16,39.053,35.016,80.2,128.246,122.646,98.431,112.897,104.928,98.167,128.433,181.703,166.821,123.942,128.432,133.216,119.418,85.862,71.553
2020-05-20,59.489,43.696,39.079,53.717,73.457,59.049,38.38,36.673,76.854,64.294,28.224,20.223,20.909,15.807,15.642,15.018,34.364,43.385,34.506,38.981,34.642,35.183,22.788,12.401
2020-05-21,3.35,1.619,0.99,0.817,0.801,0.795,0.92,1.168,2.062,4.364,8.131,15.646,21.185,37.095,37.285,37.445,46.096,50.96,49.656,42.002,36.671,32.271,29.805,26.861
2020-05-22,29.881,25.857,27.343,21.219,26.937,20.78,29.427,27.153,31.364,50.176,53.203,55.751,57.038,59.116,55.932,38.052,43.32,32.898,29.092,26.894,22.205,19.057,27.342,30.538
2020-05-23,31.573,16.049,11.767,10.291,11.529,5.746,9.4,12.809,21.994,18.588,16.073,17.113,15.821,14.98,17.719,13.923,11.816,17.274,19.374,9.659,5.394,10.202,22.584,39.958
2020-05-24,48.975,48.85,40.641,42.815,49.79,58.088,56.223,34.444,24.906,21.092,16.261,16.416,11.547,12.3,13.323,5.116,4.225,4.265,4.332,2.379,1.94,2.823,2.205,2.368
2020-05-25,1.68,1.915,4.472,1.359,2.192,5.052,8.447,7.003,5.102,2.536,4.776,12.11,13.625,12.307,8.431,9.992,13.664,9.828,6.198,2.157,2.076,9.528,32.895,17.755
2020-05-26,10.531,9.027,10.911,17.362,14.917,8.9,13.953,14.304,13.1,14.799,11.48,7.637,8.591,7.322,10.365,9.085,12.689,10.764,13.07,13.621,31.28,33.704,33.07,26.192
2020-05-27,40.648,59.744,55.758,57.967,93.623,105.412,75.289,89.649,113.034,94.17,65.917,64.111,56.914,36.749,28.822,15.179,23.554,23.559,17.485,15.724,22.217,23.967,10.34,10.887
2020-05-28,12.262,14.291,8.241,5.673,2.588,1.129,1.024,3.689,2.496,2.773,20.236,51.073,71.896,77.263,80.813,64.167,34.098,44.433,43.259,48.695,45.813,53.262,57.537,51.34
2020-05-29,42.597,29.831,24.313,29.672,30.626,33.573,20.581,22.082,24.044,19.399,11.743,4.983,4.036,6.613,5.933,2.813,0.95,0.933,0.904,0.353,0.289,1.391,3.483,5.416
2020-05-30,6.254,5.988,3.907,3.18,4.076,3.661,1.457,2.187,3.836,3.894,8.129,11.338,14.518,18.618,11.483,7.817,6.854,4.575,9.632,38.094,21.621,24.575,14.095,9.099
2020-05-31,18.71,20.857,13.122,26.524,30.044,30.421,46.027,66.546,66.595,57.155,56.559,63.94,45.417,28.321,20.188,16.361,14.993,12.622,14.661,8.189,3.804,3.504,2.773,0.855
2020-06-01,1.381,2.115,3.254,25.512,44.587,22.589,22.074,27.746,30.572,13.318,13.264,39.103,50.383,49.665,47.685,41.861,37.864,51.856,62.571,59.685,53.863,32.099,18.726,16.641
2020-06-02,17.243,15.148,4.936,2.51,3.234,1.839,1.359,0.822,0.79,2.31,4.636,26.642,38.002,26.01,15.429,24.016,30.591,29.899,33.441,32.736,55.058,55.397,38.389,55.536
2020-06-03,38.415,17.37,19.329,3.471,1.498,0.83,0.783,0.772,0.842,4.803,45.348,51.66,58.718,59.938,27.422,11.184,7.218,12.54,25.73,26.442,32.312,33.436,30.033,37.939
2020-06-04,26.78,27.179,20.329,14.881,4.616,2.114,1.619,1.612,1.57,1.61,2.124,4.227,6.831,4.413,5.319,2.375,1.838,2.37,3.016,4.655,1.843,4.507,20.021,10.641
2020-06-05,3.872,2.162,1.822,1.781,1.996,1.787,1.782,1.858,1.948,1.753,1.864,5.105,4.961,5.469,4.191,4.987,6.159,3.464,2.736,2.599,1.982,2.216,3.722,6.285
2020-06-06,5.992,10.15,8.083,8.614,23.934,28.072,26.429,23.98,9.005,6.226,13.532,11.357,8.928,18.791,9.823,5.57,16.1,11.667,10.624,7.23,3.555,6.866,3.087,14.306
2020-06-07,5.279,3.941,1.204,3.097,1.542,2.386,2.37,2.251,3.493,4.19,6.642,10.58,11.166,9.817,7.791,6.755,5.625,3.883,2.47,2.107,2.034,2.095,2.725,1.691
2020-06-08,1.256,1.188,1.357,4.703,5.453,3.389,2.579,2.926,6.346,8.867,11.599,13.931,15.721,17.536,18.623,20.247,24.259,41.166,33,18.34,22.905,36.733,31.201,28.13
2020-06-09,18.946,20.308,21.651,36.909,60.224,49.454,32.826,24.283,34.074,66.334,119.843,135.221,135.737,136.711,137.571,130.637,99.231,91.611,91.212,86.815,76.631,73.354,60.632,67.706
2020-06-10,73.651,68.818,56.678,40.455,46.442,54.299,51.074,62.022,97.227,100.913,103.291,102.298,69.995,77.953,77.559,97.481,94.848,93.669,90.24,82.883,85.25,60.207,60.58,40.34
2020-06-11,29.14,39.113,43.965,21.673,3.2,4.543,25.468,15.865,25.587,38.257,26.733,13.096,4.795,16.476,10.878,3.846,1.568,1.863,1.266,1.59,2.21,3.556,12.848,7.027
2020-06-12,4.858,4.844,2.746,2.595,1.576,1.697,1.673,2.059,6.768,11.393,11.857,2.545,0.761,0.281,2.914,7.378,6.054,7.445,21.081,36.674,59.129,69.622,73.898,90.166
2020-06-13,122.948,84.28,85.708,104.548,99.762,67.5,61.817,48.277,38.319,11.246,11.376,7.085,6.166,11.171,32.561,38.393,40.335,47.418,69.942,84.286,62.919,64.604,69.749,87.295
2020-06-14,85.758,98.162,90.906,93.44,78.34,74.083,67.833,90.617,71.735,55.738,34.256,77.11,55.895,55.815,46.516,47.609,47.239,48.576,26.918,21.694,44.387,67.371,69.087,35.735
2020-06-15,25.823,25.325,27.17,19.709,20.763,13.704,9.233,9.258,23.959,18.113,5.997,1.995,1.949,2.012,1.454,1.691,1.599,2.627,3.04,5.064,7.987,6.077,3.42,7.023
2020-06-16,17.906,22.424,24.176,23.235,19.659,19.708,42.227,39.292,37.53,36.622,35.397,30.172,16.827,11.548,7.31,4.015,1.262,1.073,1.788,2.066,2.065,2.019,2.263,2.18
2020-06-17,1.497,1.475,2.363,6.718,10.816,5.452,9.08,5.579,2.577,0.74,1.366,5.123,3.668,11.055,14.33,13.686,9.829,6.945,13.131,23.072,20.284,12.955,16.853,13.065
2020-06-18,27.646,24.504,19.809,34.876,48.611,55.527,62.451,73.123,59.947,50.785,36.183,32.502,30.575,24.036,38.441,45.107,50.393,27.946,15.273,48.63,46.347,36.584,35.038,27.579
2020-06-19,24.075,40.89,72.909,94.024,81.205,75.002,82.186,83.489,72.58,59.375,37.022,22.115,15.515,11.167,11.814,18.274,8.505,2.399,1.215,1.508,1.453,0.881,1.094,0.93
2020-06-20,1.3,1.538,1.526,2.087,0.811,1.66,1.216,2.755,5.677,14.615,15.83,18.895,17.964,20.327,17.312,16.606,13.056,6.149,6.217,3.679,4.387,5.817,3.304,2.321
2020-06-21,5.235,10.697,15.284,19.486,26.151,33.245,48.659,66.832,68.974,53.394,45.305,30.995,26.079,31.781,37.447,25.174,20.654,15.094,10.028,8.941,6.493,6.555,5.866,4.503
2020-06-22,1.417,1.858,2.428,3.842,6.931,8.199,4.889,7.846,6.31,9.466,17.122,14.86,13.152,13.284,14.082,15.474,16.937,13,8.885,6.485,8.944,8.464,9.822,11.513
2020-06-23,7.124,7.527,7.67,10.048,10.295,15.162,20.808,16.124,22.127,38.808,60.703,93.134,100.295,109.894,119.454,105.777,73.585,48.175,58.171,83.199,100.638,94.138,93.564,108.886
2020-06-24,122.229,152.904,177.123,187.341,186.224,171.433,176.261,191.011,177.207,149.41,160.669,165.886,176.698,217.268,207.344,120.551,73.63,40.308,23.675,16.837,9.1,7.901,8.501,3.879
2020-06-25,4.564,13.5,11.596,6.734,3.82,0.872,1.317,1.002,0.726,1.22,1.338,1.282,2.507,1.23,4.234,8.361,13.688,14.739,26.255,25.136,15.14,9.411,8.604,5.336
2020-06-26,2.183,1.323,1.853,7.963,8.577,18.426,32.879,20.433,7.443,2.571,1.078,0.895,1.386,1.771,1.565,2.493,4.882,14.032,20.593,16.781,25.825,19.324,6.123,4.884
2020-06-27,5.538,14.122,14.558,5.512,5.653,1.964,0.906,0.868,1.263,1.208,2.347,5.847,7.166,21.833,20.158,10.28,5.161,1.322,1.501,1.913,1.416,6.175,6.232,4.867
2020-06-28,31.534,36.294,64.524,62.133,88.021,98.149,68.833,40.908,26.264,22.703,26.579,29.616,17.599,13.358,6.885,5.778,8.472,9.393,7.244,6.162,8.792,8.695,8.88,3.792
2020-06-29,2.203,1.749,0.842,1.485,6.543,24.985,28.927,22.978,34.881,66.27,101.864,96.567,61.533,97.606,71.906,126.662,168.835,221.459,210.432,209.904,189.072,187.666,146.955,162.811
2020-06-30,171.785,128.096,103.145,93.68,81.291,73.026,95.191,109.092,131.764,149.504,161.317,148.419,125.633,120.909,124.828,156.53,179.897,181.504,163.106,131.396,148.642,123.285,139.789,122.818
2020-07-01,147.43,135.065,129.358,121.799,109.78,73.181,83.52,63.456,49.45,57.13,57.688,66.66,50.84,22.428,11.233,10.468,9.322,6.636,4.395,3.528,3.781,8.133,7.135,8.939
2020-07-02,7.174,1.574,1.935,3.201,1.674,0.77,1.004,1.561,0.701,0.718,0.717,1.135,0.839,0.192,0.974,2.657,4.051,3.691,1.482,3.787,4.405,2.566,3.87,4.98
2020-07-03,4.107,7.344,5.416,5.733,17.124,12.693,12.893,31.309,27.962,31.918,47.69,86.033,93.091,89.476,67.733,70.545,64.243,49.677,42.263,32.997,36.577,47.238,50.004,57.879
2020-07-04,62.895,59.074,49.087,37.431,33.127,26.01,17.201,11.968,8.247,10.671,6.049,5.962,7.357,6.968,4.353,3.528,3.561,3.242,3.525,1.538,1.82,1.092,0.879,0.954
2020-07-05,0.766,0.756,0.807,1.079,2.218,2.076,1.425,1.16,0.782,2.01,3.666,10.817,17.53,11.926,12.623,7.855,6.53,2.84,2.233,1.118,0.804,0.766,0.854,1.759
2020-07-06,3.331,3.85,3.42,3.54,5.068,2.098,5.678,16.971,4.696,9.664,16.424,20.553,36.155,12.973,10.258,12.405,33.78,43.899,28.495,7.435,1.006,2.266,2.31,2.37
2020-07-07,2.21,3.305,2.511,2.18,1.485,4.865,6.888,19.945,21.113,5.719,2.988,8.383,5.279,7.999,5.778,13.711,16.814,12.383,3.125,10.451,10.779,27.395,40.465,32.984
2020-07-08,23.45,19.762,19.079,29.817,26.391,30.846,18.439,8.922,2.633,1.572,1.104,1.517,2.649,2.342,1.967,2.178,2.832,1.325,1.369,1.631,1.186,0.739,0.792,5.16
2020-07-09,8.541,10.399,7.959,2.123,3.342,2.568,4.11,11.055,19.3,19.885,19.733,23.441,31.462,34.578,19.025,9.982,4.961,18.225,42.152,58.11,44.718,31.015,28.578,63.749
2020-07-10,126.807,174.774,180.678,108.618,51.073,43.049,31.261,9.672,2.469,1.171,5.938,16.106,22.025,33.451,43.158,62.24,53.486,17.986,12.35,7.245,13.669,12.433,13.706,11.668
2020-07-11,5.692,3.953,7.503,10.054,13.523,18.589,24.398,12.497,6.712,2.64,6.287,2.669,1.808,1.802,1.012,1.027,0.99,0.996,1.277,1.013,1.117,1.649,3.182,7.055
2020-07-12,11.506,14.813,17.02,7.699,12.191,19.987,34.217,51.853,71.296,64.975,49.522,57.386,79.168,107.086,101.913,100.202,70.687,89.797,124.383,144.903,153.095,163.508,161.539,176.681
2020-07-13,179.284,156.959,146.271,167.558,189.614,105.098,99.87,136.223,127.072,100.405,88.794,102.63,93.542,111.345,118.95,114.079,116.904,81.17,69.017,56.492,64.082,63.553,72.65,66.719
2020-07-14,71.456,90.414,105.143,102.744,117.677,135.96,166.231,151.852,130.164,124.517,127.425,122.414,103.979,123.938,123.12,118.272,87.703,92.037,79.131,85.431,80.103,56.522,51.135,45.567
2020-07-15,43.137,53.232,53.272,49.685,40.655,38.115,35.161,39.304,49.735,48.9,43.802,44.984,40.519,45.759,49.96,44.319,35.897,25.011,17.186,15.711,14.501,8.506,9.408,14.613
2020-07-16,15.354,11.324,9.187,22.355,23.748,17.708,21.969,10.188,11.803,22.189,35.086,40.193,25.855,26.69,22.312,20.251,8.817,5.482,2.468,0.441,0.927,0.755,0.758,0.748
2020-07-17,1.869,7.75,14.424,11.921,12.223,9.258,9.713,5.994,4.428,3.476,6.795,4.782,4.087,7.914,8.509,10.629,7.97,2.659,1.973,3.009,11.311,16.093,17.564,5.858
2020-07-18,2.654,2.953,6.75,8.082,6.191,5.426,5.33,6.893,14.213,14.696,20.953,22.268,28.708,33.696,46.341,78.401,60.43,83.896,94.465,110.384,67.612,64.035,85.919,69.186
2020-07-19,80.944,64.646,60.481,77.464,110.413,111.776,96.035,96.384,120.213,135.311,157.828,157.039,157.66,187.355,192.01,195.456,165.942,175.147,171.802,173.269,197.412,197.641,186.322,174.815
2020-07-20,168.238,126.096,138.593,125.463,110.588,111.736,113.678,104.527,75.749,54.16,32.429,21.77,4.372,0.907,1.284,1.756,3.673,2.465,0.751,1.319,7.488,6.597,6.023,4.99
2020-07-21,6.368,6.188,10.159,4.877,2.184,2.617,2.919,1.128,1.328,0.728,0.706,1.127,2.521,0.846,1.83,7.916,16.41,29.767,28.556,37.528,30.486,28.333,34.248,46.468
2020-07-22,52.695,55.291,51.355,46.847,34.827,12.254,4.844,8.587,14.545,15.222,11.728,21.238,14.226,4.365,1.553,0.855,0.715,0.721,0.738,0.557,1.882,2.995,3.158,4.21
2020-07-23,8.461,27.811,87.591,40.585,50.709,58.62,54.473,90.514,145.254,174.397,181.875,176.033,187.898,182.864,195.347,197.542,190.056,171.624,183.018,148.225,161.972,151.84,178.104,180.916
2020-07-24,175.19,164.568,146.502,124.672,125.412,118.021,142.693,165.635,186.955,199.713,187.96,164.77,152.325,149.183,134.833,129.627,129.963,157.483,186.535,180.71,176.149,166.019,144.084,117.748
2020-07-25,129.199,134.558,120.841,88.227,87.346,79.578,54.445,50.712,52.101,57.825,69.559,73.372,66.593,55.705,50.724,48.22,43.263,29.923,27.181,16.097,2.707,1.971,1.47,2.864
2020-07-26,1.924,1.076,0.764,0.809,1.821,4.503,11.126,10.398,10.626,7.924,4.852,3.982,3.023,3.28,5.394,8.539,7.581,7.75,6.643,3.766,6.114,5.781,3.432,2.389
2020-07-27,3.364,5.665,3.315,2.958,9.81,3.541,9.262,11.941,11.199,11.263,10.103,13.148,13.371,28.091,27.922,66.87,106.509,98.838,105.739,104.713,82.905,78.872,74.534,85.658
2020-07-28,127.879,155.555,112.008,87.63,67.125,65.183,66.577,53.022,41.404,37.826,33.858,36.262,40.835,48.421,55.048,61.033,69.971,71.555,50.038,34.204,26.085,21.364,20.82,33.959
2020-07-29,33.518,33.793,34.242,42.176,42.727,56.042,45.377,31.549,36.385,38.591,41.63,39.224,46.458,47.277,47.017,42.098,31.404,21.858,24.031,26.277,34.026,39.177,47.192,51.048
2020-07-30,40.004,35.081,35.512,32.03,24.535,24.563,17.092,18.362,17.08,16.339,7.478,6.653,10.714,8.834,5.828,9.075,9.339,8.657,4.772,2.661,1.711,3.834,7.827,15.234
2020-07-31,15.299,17.61,13.986,5.17,4.737,2.898,3.703,1.112,1.018,2.186,3.817,7.007,14.855,16.015,12.05,8.852,7.165,7.303,4.828,6.172,11.021,13.581,22.726,27.31
2020-08-01,39.795,36.466,34.504,22.149,22.871,26.051,32.378,24.569,25.508,30.749,31.972,44.446,41.421,40.74,42.344,38.397,32.523,36.987,41.839,66.846,67.089,68.25,62.52,66.851
2020-08-02,57.909,63.011,73.608,77.071,76.614,71.07,67.927,72.423,72.69,70.045,67.144,66.672,64.577,74.374,82.347,63.014,54.139,48.103,70.066,78.528,100.32,102.544,113.965,99.473
2020-08-03,103.909,92.808,83.039,80.741,74.094,64.693,48.327,48.059,54.183,74.207,101.18,112.833,111.798,121.818,117.353,91.84,81.288,81.954,81.046,64.088,69.135,56.051,68.56,73.988
2020-08-04,75.216,51.459,65.162,90.109,72.433,58.454,68.323,68.836,71.911,87.585,108.731,129.938,144.152,157.406,157.181,176.518,165.237,162.009,139.859,111.958,111.013,119.291,116.831,113.695
2020-08-05,103.713,95.658,90.366,104.624,119.639,164.062,179.333,184.908,195.115,162.092,168.021,139.54,128.444,138.906,156.632,177.712,167.037,173.04,196.134,186.612,210.365,219.723,205.131,188.419
2020-08-06,169.572,182.272,175.353,170.344,166.126,174.281,167.206,161.637,138.004,124.225,115.567,131.747,120.388,109.734,99.925,68.455,89.411,98.404,92.358,87.469,96.303,103.802,102.349,114.256
2020-08-07,123.309,102.107,75.798,53.478,61.195,64.92,65.534,68.92,83.349,95.562,96.344,120.947,121.364,123.446,121.303,133.585,126.579,127.628,116.44,85.129,84.404,110.39,117.603,139.839
2020-08-08,155.042,171.817,178.189,158.808,139.452,148.713,132.836,131.665,133.848,140.571,147.987,123.469,140.579,131.853,139.938,134.698,123.463,120.298,123.697,134.277,142.861,152.913,163.187,158.246
